brancher concentration,motor concentration,linker concentration,avalanche time,time,mean displacement,rg,shape,density,clique number,average clustering,mean closeness,mean betweenness,assortativity,avalanche,prediction
0.02,0.5,0.01,290,280,22.360969657691196,0.33638525314100803,0.060046449388481,0.001524910945201,5,0.16562962962963,0.0006852132367309999,9.64123625976091e-07,0.801147227533458,0,0
0.02,0.5,0.01,300,290,27.583705927761603,0.337054398717325,0.06118796825484401,0.001540467746457,5,0.1642152023692,0.0007077200079570001,9.27772076748428e-07,0.7947308959124051,0,0
0.02,0.5,0.01,310,300,24.935987525372894,0.335513348547498,0.059553947464787996,0.0015406406933520004,5,0.15600357790174899,0.000713195641857,1.08988692727475e-06,0.8058639014500458,0,0
0.02,0.5,0.01,320,310,22.445170633238803,0.333834405017392,0.052181473869354005,0.001551605335664,5,0.157438701126574,0.000719099318746,1.02474873699534e-06,0.8017493611952672,0,0
0.02,0.5,0.01,330,320,34.1079340489428,0.33456264457416496,0.061831395083799,0.0015632104250570002,6,0.17450897272855698,0.0007499387663010001,1.63883322614288e-06,0.791428614958027,0,0
0.02,0.5,0.01,340,330,27.8810834561426,0.337141688705316,0.067808944403314,0.00153286278701,4,0.155627382728327,0.0006955979970689998,1.0440116560909e-06,0.7983163659631959,0,0
0.02,0.5,0.01,350,340,29.449268170653,0.334442639568066,0.068252808663519,0.001558042991973,5,0.16532229533715398,0.000743601794545,1.2501904651301599e-06,0.7966963146651881,0,0
0.02,0.5,0.01,360,350,23.506420399105398,0.334858269914866,0.064762229495024,0.001545041126941,5,0.16465645081562,0.000718975048321,1.12424074385034e-06,0.80868039786641,0,0
0.02,0.5,0.01,80,70,23.4027329128994,0.3760228038004129,-0.005851849561365,0.001498934010522,6,0.127614827319406,0.000630771033279,6.29256734580455e-07,0.8363317037614209,0,0
0.02,0.5,0.01,110,100,24.3494956270183,0.36811471364077397,-0.004521586288732,0.0014829461196239997,4,0.12674246169055903,0.0006131920158169999,6.74254132367311e-07,0.804406071768298,0,0
0.02,0.5,0.01,130,120,34.1921338071118,0.36240154050182105,-0.0087887917684,0.0014965617030050001,4,0.13310322156476,0.000648183913697,9.216665494435529e-07,0.8069550250674251,0,0
0.02,0.5,0.01,200,190,22.9817802142499,0.347342666594368,-0.004090655061017,0.0015121623141879999,4,0.160647919750041,0.0006520410559470001,6.10624856877284e-07,0.786272227616512,0,1
0.02,0.5,0.01,260,250,26.598182635395897,0.306470287728593,0.01399566658302,0.0015396201398019998,5,0.173786089238845,0.0007132333263010001,9.47743550087106e-07,0.7872652725125401,0,0
0.02,0.5,0.01,270,260,33.2939795850169,0.30378384501505,0.017744506282465,0.001545771071746,4,0.166419019316493,0.000700901334028,8.67126460435807e-07,0.792883300218935,0,0
0.02,0.5,0.01,280,270,31.576552750385698,0.30810201078785604,0.02722660571016,0.001515672532673,5,0.14884716732542802,0.000661486861277,9.203805432353241e-07,0.80297517634641,0,0
0.02,0.5,0.01,290,280,26.5005835978695,0.305265338055928,0.027973954836117,0.001532890444417,5,0.171902182832759,0.000673566360714,6.41688858515935e-07,0.815128129306472,0,0
0.02,0.5,0.01,300,290,48.41663024503801,0.297158437826192,0.015743786367134,0.0015806369048429999,5,0.186083662714097,0.000751583969892,9.66761924941671e-07,0.795079919747374,0,0
0.02,0.5,0.01,310,300,38.6917458353258,0.29121920501242,0.0059302013475099995,0.0015528641199889998,5,0.180606360191135,0.0007120702625119999,9.18117844396823e-07,0.8027065326447691,0,0
0.02,0.5,0.01,330,320,28.1088620152142,0.292235035829589,0.0035707413050669995,0.001559709238906,5,0.19020078619683198,0.000711597850659,7.952182752390929e-07,0.786591705359903,0,0
0.02,0.5,0.01,340,330,23.233425965037497,0.29353973860730104,0.0042962444347040005,0.0015619967793879998,4,0.17827160493827202,0.0007200762999989999,8.8090554967843e-07,0.800425199675419,0,0
0.02,0.5,0.01,350,340,24.5247847016046,0.29358713570018297,0.006090934781785,0.001566308190997,4,0.17943894389438897,0.000759011268937,1.2485767549389e-06,0.7760471109688071,0,0
0.02,0.5,0.01,360,350,24.9494594714495,0.29290267962390504,0.0071256377367540005,0.00156598328706,4,0.17837615283267497,0.000741152077493,9.79081979457419e-07,0.7778232938351729,0,0
0.02,0.5,0.01,370,360,24.744053096490603,0.293038202437362,0.015713931546877998,0.0015660068757410001,6,0.174234234234234,0.0007486781768730001,9.86574732161924e-07,0.797150521715418,0,0
0.02,0.5,0.01,380,370,33.1209048801889,0.29258919341946193,0.029961014009318998,0.001587783716521,6,0.187330647251478,0.00076177883759,1.08439210852849e-06,0.82886531253628,0,0
0.02,0.5,0.01,390,380,33.2712871560201,0.29209925392636704,0.033983367611422996,0.0015877542563949999,6,0.17987942462276102,0.000767719441574,1.05903785603916e-06,0.8054783375717491,0,0
0.02,0.5,0.01,400,390,24.6790913503807,0.295644384347783,0.038952710948252,0.001571844734174,5,0.17831027667984198,0.000780685678533,1.51657455391899e-06,0.805308172467466,0,0
0.02,0.5,0.01,410,400,24.9654931766406,0.29739727486452805,0.042951794543358006,0.0015702313173370003,5,0.17118811881188098,0.000756874139736,1.34845317500116e-06,0.808109868119437,0,0
0.02,0.5,0.01,420,410,25.6047126308459,0.298171941540957,0.04266168532983701,0.001568828380423,4,0.18074074074074103,0.000738639955846,8.637795107881859e-07,0.778567896948121,0,0
0.02,0.5,0.01,430,420,22.814523389566002,0.300158508253546,0.033575488181492995,0.0015671537737570003,6,0.17948765995986898,0.000721735296885,8.09041553196086e-07,0.831073680922665,0,0
0.02,0.5,0.01,440,430,23.6486525578602,0.301686669712391,0.032749168269101,0.0015728547190310004,5,0.17798149983482,0.00074997522322,1.0414664896416402e-06,0.772574875081612,0,0
0.02,0.5,0.01,450,440,25.299309749481395,0.300144535384451,0.028090352938744997,0.001593781347917,4,0.19950811608460398,0.0007963126258410001,1.1680328846967699e-06,0.778105408654506,0,0
0.02,0.5,0.01,460,450,25.076817855560304,0.300817895862944,0.027749506363145,0.0015909482343389998,4,0.190483234714004,0.000776174630694,1.2292889699326599e-06,0.768178064847605,0,0
0.02,0.5,0.01,530,520,24.2346626096263,0.29307325100522197,0.017360683993008,0.001589323183526,5,0.18613756613756602,0.000793329059508,1.1561282309991e-06,0.790150458265249,0,0
0.02,0.5,0.01,540,530,25.3874323895718,0.297098808074421,0.014907995553215,0.001592407819875,5,0.19911007795623198,0.0007890827246730001,1.29700912807312e-06,0.7819136420786059,0,0
0.02,0.5,0.01,550,540,24.9859953938936,0.300739030494232,0.013983547497532,0.0015821022666220002,5,0.19840250329380804,0.0007649127280039999,1.0860973549569598e-06,0.807981150415352,0,0
0.02,0.5,0.01,560,550,28.375419974447798,0.30006280219538106,0.014680500090081,0.0015777043579370002,6,0.206735496558505,0.0007443469974500001,8.32126568911332e-07,0.8150611042927359,0,0
0.02,0.5,0.01,570,560,22.149375346192603,0.30410441519790804,0.012566725766892,0.0015771315919170003,4,0.200755336617405,0.000758903309016,1.18232002593117e-06,0.769805494243582,0,0
0.02,0.5,0.01,580,570,21.565022404299,0.308567029114557,0.011417143497313001,0.001554384501649,5,0.19530146213241298,0.0007024773141139999,6.555785864421329e-07,0.7996559758138029,0,0
0.02,0.5,0.01,590,580,30.5585786822673,0.309590653394628,0.010902921621253,0.001571296665817,5,0.19562489681360398,0.000730017152886,9.53522725789361e-07,0.8010756079589308,0,0
0.02,0.5,0.01,600,590,24.600622742870698,0.31108738794130397,0.013704615932517001,0.001557377767009,4,0.18954635108481302,0.0007169692517139999,9.355948089192499e-07,0.7932932722138559,0,0
0.02,0.5,0.01,610,600,22.066269115904397,0.31208452165831896,0.010723339693471,0.0015490379633379997,6,0.18231594264122603,0.000693617628954,6.60853907913138e-07,0.8215323637435781,0,0
0.02,0.5,0.01,620,610,42.4759223495563,0.30622580851043396,0.012264660613161999,0.001573521458485,4,0.199477636304277,0.0007463076037200001,1.1253620271293e-06,0.786406775290952,0,0
0.02,0.5,0.01,630,620,25.817456655668803,0.306876803965133,0.011181047179661998,0.001566449050346,5,0.18453749315818302,0.000736521200537,8.459166973703541e-07,0.782959727806342,0,0
0.02,0.5,0.01,640,630,24.963801738818496,0.309312008996544,0.009394499782738002,0.0015657893206479996,4,0.184758155230596,0.0007340760699560002,8.98088472399922e-07,0.807600800806137,0,0
0.02,0.5,0.01,650,640,23.518097513829197,0.311530461362509,0.011002831414107999,0.001574066362599,5,0.190169882896256,0.000743203047465,1.1943114697196698e-06,0.7882037219911809,0,0
0.02,0.5,0.01,660,650,27.152216760557998,0.312903575502723,0.007619307666120999,0.001564924608403,4,0.190814814814815,0.0007422977006539999,1.02490900344569e-06,0.799787155070313,0,0
0.02,0.5,0.01,670,660,24.9852324011416,0.314336902529777,0.00583006999547,0.0015752846059549999,5,0.19585533572719396,0.0007568692016470001,1.0617783397095e-06,0.7839762930027651,0,0
0.02,0.5,0.01,680,670,24.9772556745133,0.318287380504323,0.004391574340266,0.0015699769172810001,4,0.19708353929807199,0.000745019264222,1.19706115785915e-06,0.8036672083275319,0,0
0.02,0.5,0.01,690,680,23.0710557034446,0.321972151835346,0.004104910351057,0.0015615088078860001,5,0.189102880658436,0.000714062085732,7.61023277446727e-07,0.8104494201328578,0,0
0.02,0.5,0.01,700,690,25.817918695753697,0.323770590327493,0.0027772636086540008,0.0015587589420850002,5,0.193168110023704,0.000731994401982,1.12076602524891e-06,0.789390505247799,0,0
0.02,0.5,0.01,710,700,25.322134017323698,0.328653456001441,0.0020624633677489997,0.0015630500598470003,6,0.193638282899367,0.000725200638805,7.70016444591865e-07,0.812205857825543,0,0
0.02,0.5,0.01,720,710,23.2950700488221,0.32726293358192604,0.000594677019955,0.00155384890159,5,0.18835952848723,0.0007270324841989999,9.478615803702299e-07,0.7963562068590451,0,0
0.02,0.5,0.01,730,720,24.3326551747193,0.328505660830774,-0.000380179087167,0.001549661991545,4,0.192484788686071,0.0007018985729620001,7.193300302953741e-07,0.7994554418841429,0,0
0.02,0.5,0.01,750,740,24.8722470871634,0.329201084894035,-0.0007566347241119999,0.0015624502692329998,5,0.18887252495499898,0.0007174719825810001,6.82241988218939e-07,0.806052588155451,0,0
0.02,0.5,0.01,760,750,24.4474618687955,0.336036417513515,-0.0006481436058589999,0.001535538736436,4,0.18429534616017104,0.0006738004568709999,7.140390705272371e-07,0.8120483111294559,0,0
0.02,0.5,0.01,770,760,25.1050148057158,0.337386820759065,-3.20037668038267e-05,0.0015457826879110002,4,0.191871517535234,0.0007089111415689999,8.499782544571991e-07,0.796297941317307,0,0
0.02,0.5,0.01,780,770,24.613884449718398,0.339031933692421,-0.0004771487965930001,0.001541261180341,5,0.18539510432068304,0.0006893569269269999,7.09770525189727e-07,0.814675482966544,0,0
0.02,0.5,0.01,190,180,25.660889053694202,0.33841189496308,0.028836285072577003,0.0015286725847989998,5,0.15604865220249803,0.0006727049670060001,1.05374487205792e-06,0.805130872703394,0,0
0.02,0.5,0.01,200,190,27.8211954400942,0.335504457480367,0.027381303816796,0.0015277465956870001,4,0.154546949514882,0.000672538983934,8.47996551929619e-07,0.80452598806973,0,0
0.02,0.5,0.01,210,200,25.407932306736804,0.335834532203901,0.021886964456992,0.0015461962364620003,6,0.16794196794196803,0.000700845667406,8.332765625053491e-07,0.8139590446865441,0,0
0.02,0.5,0.01,220,210,26.9294678495455,0.33656211263271996,0.021658875474919997,0.0015430259525339998,5,0.175263504611331,0.000693399329132,1.02836219752041e-06,0.8078670058388521,0,0
0.02,0.5,0.01,230,220,29.252034102539803,0.33329271750328304,0.017354078491746996,0.001538344886717,4,0.17021521274848003,0.0006804329411859999,8.4069441260648e-07,0.800058218182918,0,0
0.02,0.5,0.01,240,230,24.0705864295786,0.335108539960916,0.015927170042,0.0015390018178810002,5,0.16914559576929403,0.0006731779986679999,7.508355901849909e-07,0.800186058928229,0,0
0.02,0.5,0.01,250,240,24.2308024169449,0.33491838789989004,0.017799623496698003,0.001539005277077,4,0.16321158275748598,0.000684848246009,8.64427306191617e-07,0.8089378113759209,0,0
0.02,0.5,0.01,260,250,22.578652374754,0.33581231586063603,0.018181374035718997,0.001514597358172,4,0.163279065943101,0.000646872017619,7.109125943006109e-07,0.798199647745734,0,0
0.02,0.5,0.01,270,260,25.461346782367897,0.33583739693438597,0.0226971802936,0.001528280501627,5,0.17084802331594,0.0006659289258289999,8.16738087293333e-07,0.814239914140673,0,0
0.02,0.5,0.01,280,270,22.666527892010304,0.33384571059563,0.028228037722741003,0.0015231161908870001,4,0.16112485568200502,0.00066292133694,1.07371561428475e-06,0.8048957382086299,0,0
0.02,0.5,0.01,290,280,27.645211230489803,0.333668538801544,0.03156493948098701,0.0015184554860470001,5,0.16321499013806698,0.000654002920936,9.478420715616741e-07,0.8049382293659301,0,0
0.02,0.5,0.01,300,290,24.4503791156992,0.3381879760193481,0.033691621921572996,0.001525930065121,5,0.165892621870883,0.000653954368733,8.225448161984979e-07,0.82444621341096,0,0
0.02,0.5,0.01,310,300,24.927827432034196,0.336576582991472,0.038465399689846996,0.0015230779094479998,5,0.157253544345532,0.0006562912188979999,8.0730223381255e-07,0.8050862350625171,0,0
0.02,0.5,0.01,320,310,37.865908024838795,0.338692885508491,0.041132410128791,0.001530908644201,5,0.16379821958457,0.0006638223118480001,9.09063019587241e-07,0.8062547107023821,0,0
0.02,0.5,0.01,330,320,28.831625410356,0.339874543509301,0.042097380885953,0.0015308619520420003,4,0.164526987265495,0.0007008732693749999,1.7273679602090401e-06,0.802613918307529,0,0
0.02,0.5,0.01,340,330,21.988669657659003,0.339246864110685,0.038692924457567,0.001542356859592,4,0.176221016280217,0.00072752390554,1.6418810153214701e-06,0.7858421291827179,0,0
0.02,0.5,0.01,350,340,26.225311062957,0.34015938754831604,0.03298565243766399,0.001533894111826,5,0.15973940293584,0.0007025777463280001,1.54348136100911e-06,0.804193530930991,0,0
0.02,0.5,0.01,360,350,22.4516941050352,0.3433712578543211,0.027764310416042003,0.0015391738821549999,5,0.17339170962502598,0.000725669759381,1.48084303703635e-06,0.8035759264316179,0,0
0.02,0.5,0.01,410,400,20.4614557237275,0.316070116327971,0.042193106493511004,0.0015619151459849998,5,0.174929624109952,0.000716489877594,9.28683433357033e-07,0.7825150810942378,0,0
0.02,0.5,0.01,420,410,28.4188034265453,0.315033406146127,0.035507947267691006,0.0015642364490750002,5,0.16850762141084696,0.0007211713695419999,9.27388432200071e-07,0.788721314010957,0,0
0.02,0.5,0.01,430,420,56.353832065439796,0.310966612982567,0.025518882092094,0.0015764247899529998,4,0.18349818661391298,0.000748885774791,1.13947851309136e-06,0.785382501428303,0,0
0.02,0.5,0.01,440,430,24.5963011132304,0.31367129679207,0.023854774753031004,0.001587783716521,5,0.188520534388916,0.000761120331662,1.20717179233144e-06,0.778520795300212,0,0
0.02,0.5,0.01,450,440,24.943205371951198,0.31186391293966803,0.021463134844160996,0.0015471606682570002,5,0.177925706771861,0.0006980770014089999,8.284912963992341e-07,0.787071534488963,0,0
0.02,0.5,0.01,460,450,21.0311543194035,0.313722293948927,0.014885252484691,0.001558113812573,4,0.170713577799802,0.000705587077342,8.576926227589349e-07,0.7995011935248759,0,0
0.02,0.5,0.01,470,460,21.7890117765554,0.31329543369340995,0.012982539472717,0.0015707276136150002,5,0.182066071135495,0.0007411911301100001,1.27214098962865e-06,0.8131666832079899,0,0
0.02,0.5,0.01,480,470,24.543209812054602,0.31468016631614504,0.015809817216351003,0.001547910491795,4,0.18526021080368898,0.000710572863747,1.46632805707045e-06,0.800198186395983,0,0
0.02,0.5,0.01,490,480,23.778133114958,0.314304749439341,0.015109009998611998,0.00155382422849,5,0.18011494252873603,0.0006983594508400001,9.02422879249608e-07,0.806392080267331,0,0
0.02,0.5,0.01,500,490,32.5358047389046,0.310641268290598,0.009067873405866999,0.0015522373493390001,5,0.18462551440329197,0.0006942221020820001,8.39899541067988e-07,0.7972194506428291,0,0
0.02,0.5,0.01,510,500,22.482262168474897,0.313663016032106,0.010920839996484001,0.001536457040992,5,0.17506574621959198,0.000681560111952,9.33193384871716e-07,0.798075645669256,0,0
0.02,0.5,0.01,520,510,21.8357666634584,0.315261958612097,0.010235548106549999,0.001544241497184,4,0.17876397107166297,0.000699284504497,9.274299671576349e-07,0.7876983858109009,0,0
0.02,0.5,0.01,530,520,24.4046087539875,0.314572635861831,0.013046896989523,0.00155021754232,4,0.166600855544587,0.00070548037277,9.35720279898142e-07,0.795690627645763,0,0
0.02,0.5,0.01,540,530,25.7269591720257,0.316847162746045,0.012309115261847,0.0015453383603099998,4,0.16484968615791198,0.000690200552497,9.2813114733334e-07,0.796747920034392,0,0
0.02,0.5,0.01,550,540,23.568070239137896,0.31448797364327696,0.009335167688032,0.001548225455791,5,0.16617137196632,0.0007003567604589999,1.25919514630785e-06,0.7957044249899531,0,0
0.02,0.5,0.01,560,550,22.690996080386,0.318092310074518,0.008458243127098001,0.001550394325798,6,0.173422633658274,0.0007174048689730002,1.03769977992731e-06,0.8126647719645039,0,0
