,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
9694,0.3356511377272732,24.70285407806905,-5.0272805499409614e-05,0.0014391066745317845,3,0.037535699714402286,0.0002343681344698816,7.623943907407712e-08,0.9145083096432874
9695,0.33411129882010066,21.477540178907336,0.0006980919135103713,0.0014358747790961881,4,0.02792075163398693,0.0002362078396649436,1.0095141034375254e-07,0.9043255131964816
9696,0.32800090278977856,23.22136844164967,0.00105341878348143,0.0014526824974704065,3,0.03433476394849786,0.0002494632946329937,7.527572557330934e-08,0.8981292106079254
9697,0.3243501314601945,23.478070059435105,-0.002273672647900691,0.0014523186566801046,3,0.037104994903160035,0.0002475808145399486,6.601406763907268e-08,0.9243697370108904
9698,0.32038460216684045,26.989689784816004,-0.002996091685045184,0.0014383571398054655,3,0.03641370869033048,0.00023584157920131002,6.889105940428653e-08,0.8902573524835206
9699,0.32014084855248703,19.81264177068136,-0.004561952462777321,0.0014548874722412786,3,0.0445676730334771,0.00024361844156657432,9.326757553069438e-08,0.9200854546112937
9700,0.32082910059708925,21.990449223352663,-0.0028385696086787463,0.0014626334305920775,3,0.0491937130026536,0.00026538617993718066,1.0030583303707224e-07,0.8878487957021122
9701,0.3170633456239165,19.90900806501998,-0.0010543460077191106,0.0014666810930380734,3,0.040114379084967317,0.0002718060585634403,1.1247554394463754e-07,0.8791847489950806
9702,0.3159200673538096,20.907512473422308,0.0011762094995082055,0.001458232119520802,3,0.03680981595092025,0.0002622266238591245,1.7951412724825595e-07,0.8965474811070201
9703,0.31701949984845995,20.71526182758745,0.0009360271452863928,0.0014577611262694135,3,0.036525475751995086,0.0002538578734659499,1.0846330038688276e-07,0.9076918409019862
9704,0.31831469066467816,23.050758709891127,0.001300676818078699,0.0014660567146754992,3,0.04675670145283403,0.00026407056898434763,1.0568219012055242e-07,0.9186846079786812
9705,0.3172111293648783,25.9488291642449,-0.0036841625673855595,0.0014784298742504028,4,0.05141277641277642,0.0002824560546410063,1.481351712801169e-07,0.8864447764011327
9706,0.3160744790185591,21.327788603145645,-0.0025027243498017392,0.001469387510056074,3,0.046948356807511735,0.0002755437906257861,1.430968535528875e-07,0.8975461134194523
9707,0.31634299762730445,19.649443396179443,-0.003108311319511529,0.0014520651762031072,4,0.040184615384615374,0.00024154105464899614,9.292341499620484e-08,0.9118068883368624
9708,0.31578512680035176,20.389896031958877,0.0006825090672182861,0.0014643723573068554,4,0.05181315304240934,0.0002635565511132533,1.4375634276885536e-07,0.8928209041948877
9709,0.31533963519661057,22.29194907137927,-0.00024283027750275415,0.001458232119520802,3,0.04355828220858896,0.00025607131404430637,8.23544192015195e-08,0.9097360453095992
9710,0.3122979788862432,22.639171261290564,-0.0013085569747528106,0.0014643723573068554,4,0.04425322679778733,0.00025580519108779533,7.676309565327227e-08,0.9039071276583492
9711,0.3096911674369054,21.98128550301641,-0.000837019093515092,0.0014713357254793722,3,0.0482913853079599,0.00026442865468480743,7.369942205775367e-08,0.9157065366152284
